id,classes,se,code,name,pinyin,price,change,net,volume,value,mark,operation,hold,cost,profit,roi,roe,pe,rate,pb,dividend,dividend_yield,delta,total_share,time_to_market,created,modified
2006,A,sz,000987,越秀金控,yxjk,21.07,0.22,1.055,0,0,0,0,0,0,0,54.34,26.59,7.89,2.59,2.53,1.7,0.81,0,2752884754.0,2000-07-31,2020-08-29 19:11,2020-08-29 19:11
1707,A,sz,000514,渝 开 发,ykf,4.13,0.04,0.978,0,0,0,0,0,0,0,53.74,9.21,7.96,7.33,1.06,0.3,0.73,0,843770965.0,1993-07-30,2020-08-29 19:11,2020-08-29 19:11
1698,A,sz,000498,山东路桥,sdlq,5.6,0.1,1.818,0,0,0,0,0,0,0,52.65,21.49,17.5,1.4,1.1,0.8,1.43,0,1120139063.0,1997-06-27,2020-08-29 19:11,2020-08-29 19:11
786,A,sh,601225,陕西煤业,sxmy,8.18,0.2,2.506,0,0,0,0,0,0,0,52.19,28.71,18.55,0.98,1.35,3.6,4.4,0,10000000000.0,2014-01-30,2020-08-29 19:11,2020-08-29 19:11
2229,A,sz,002234,民和股份,mhgf,23.82,0.2,0.847,0,0,0,0,0,0,0,52.04,48.72,13.52,0.79,2.58,6.0,2.52,0,302046632.0,2008-05-30,2020-08-29 19:11,2020-08-29 19:11
533,A,sh,600731,湖南海利,hnhl,10.07,0.07,0.7,0,0,0,0,0,0,0,51.15,21.61,6.63,3.57,2.73,0.0,0.0,0,355222698.0,1996-08-30,2020-08-29 19:11,2020-08-29 19:11
2175,A,sz,002172,澳洋健康,ayjk,2.8,0.03,1.083,0,0,0,0,0,0,0,50.64,-24.0,-18.19,1.16,1.67,0.0,0.0,0,776481361.0,2007-09-28,2020-08-29 19:11,2020-08-29 19:11
1626,A,sz,000027,深圳能源,szny,5.7,0.02,0.352,0,0,0,0,0,0,0,49.23,12.96,13.47,2.82,1.03,0.5,0.88,0,4757389916.0,1993-09-30,2020-08-29 19:11,2020-08-29 19:11
1805,A,sz,000656,金科股份,jkgf,10.59,0.18,1.729,0,0,0,0,0,0,0,48.86,31.98,13.17,1.16,1.97,4.5,4.25,0,5339715816.0,1996-11-29,2020-08-29 19:11,2020-08-29 19:11
481,A,sh,600664,哈药股份,hygf,3.5,0.05,1.449,0,0,0,0,0,0,0,48.73,-3.74,-2.08,62.64,1.99,0.0,0.0,0,2507019076.0,1993-06-30,2020-08-29 19:11,2020-08-29 19:11
3222,A,sz,300317,珈伟新能,jwxn,4.72,-0.19,-3.87,0,0,0,0,0,0,0,48.29,-35.61,-26.59,0.51,2.02,0.0,0.0,0,824283864.0,2012-05-31,2020-08-29 19:11,2020-08-29 19:11
2113,A,sz,002105,信隆健康,xljk,8.25,0.08,0.979,0,0,0,0,0,0,0,47.02,11.87,2.06,19.23,5.64,1.0,1.21,0,368500000.0,2007-01-31,2020-08-29 19:11,2020-08-29 19:11
879,A,sh,601872,招商轮船,zslc,6.61,-0.16,-2.363,0,0,0,0,0,0,0,46.8,18.49,9.41,2.69,1.62,1.0,1.51,0,6740120114.0,2006-12-29,2020-08-29 19:11,2020-08-29 19:11
661,A,sh,600886,国投电力,gtdl,9.11,-0.13,-1.407,0,0,0,0,0,0,0,45.73,28.37,15.65,1.03,1.64,2.45,2.69,0,6786023347.0,1996-01-31,2020-08-29 19:11,2020-08-29 19:11
249,A,sh,600340,华夏幸福,hxxf,17.08,0.41,2.46,0,0,0,0,0,0,0,44.47,24.98,18.94,0.94,1.11,15.0,8.78,0,3913934842.0,2003-12-31,2020-08-29 19:11,2020-08-29 19:11
1974,A,sz,000932,华菱钢铁,hlgt,4.93,0.36,7.877,0,0,0,0,0,0,0,44.07,23.09,21.94,0.87,1.02,2.5,5.07,0,6129077211.0,1999-08-31,2020-08-29 19:11,2020-08-29 19:11
554,A,sh,600755,厦门国贸,xmgm,7.24,0.03,0.416,0,0,0,0,0,0,0,43.49,20.97,19.94,1.04,0.95,2.3,3.18,0,1850073225.0,1996-10-31,2020-08-29 19:11,2020-08-29 19:11
1825,A,sz,000690,宝新能源,bxny,7.12,0.22,3.188,0,0,0,0,0,0,0,43.19,13.46,7.77,4.13,1.59,2.0,2.81,0,2175887862.0,1997-01-31,2020-08-29 19:11,2020-08-29 19:11
700,A,sh,600975,新五丰,xwf,11.19,0.35,3.229,0,0,0,0,0,0,0,42.81,18.75,2.84,8.04,5.64,0.3,0.27,0,652675584.0,2004-06-30,2020-08-29 19:11,2020-08-29 19:11
723,A,sh,601001,大同煤业,dtmy,4.97,0.06,1.222,0,0,0,0,0,0,0,41.8,21.59,16.0,1.21,1.19,0.0,0.0,0,1673700000.0,2006-06-30,2020-08-29 19:11,2020-08-29 19:11
2457,A,sz,002489,浙江永强,zjyq,4.86,0.03,0.621,0,0,0,0,0,0,0,41.78,22.46,7.1,2.62,2.65,1.2,2.47,0,2175736503.0,2010-10-29,2020-08-29 19:11,2020-08-29 19:11
594,A,sh,600802,福建水泥,fjsn,10.63,0.14,1.335,0,0,0,0,0,0,0,41.52,34.66,9.82,1.22,2.7,1.6,1.51,0,458248399.0,1994-01-31,2020-08-29 19:11,2020-08-29 19:11
2211,A,sz,002214,大立科技,dlkj,26.52,-1.29,-4.639,0,0,0,0,0,0,0,40.92,34.08,3.04,3.95,8.97,0.8,0.3,0,458666665.0,2008-02-29,2020-08-29 19:11,2020-08-29 19:11
2429,A,sz,002458,益生股份,ysgf,15.65,0.24,1.557,0,0,0,0,0,0,0,40.73,35.17,9.57,1.21,4.65,11.0,7.03,0,990261363.0,2010-08-31,2020-08-29 19:11,2020-08-29 19:11
812,A,sh,601390,中国中铁,zgzt,5.49,0.09,1.667,0,0,0,0,0,0,0,40.02,14.86,19.66,1.37,0.69,1.69,3.08,0,24570929282.0,2007-12-28,2020-08-29 19:11,2020-08-29 19:11
2084,A,sz,002068,黑猫股份,hmgf,4.86,0.03,0.621,0,0,0,0,0,0,0,39.96,-8.94,-7.68,5.82,1.26,0.0,0.0,0,727063596.0,2006-09-29,2020-08-29 19:11,2020-08-29 19:11
1960,A,sz,000915,山大华特,sdht,29.33,0.49,1.699,0,0,0,0,0,0,0,39.72,28.17,6.62,2.13,3.83,3.0,1.02,0,234331485.0,1999-06-30,2020-08-29 19:11,2020-08-29 19:11
2034,A,sz,002015,协鑫能科,xxnk,5.91,0.01,0.169,0,0,0,0,0,0,0,39.67,20.31,10.85,1.8,1.53,0.0,0.0,0,1352461312.0,2004-07-30,2020-08-29 19:11,2020-08-29 19:11
141,A,sh,600188,兖州煤业,yzmy,9.22,0.11,1.207,0,0,0,0,0,0,0,39.48,19.46,23.32,0.87,0.81,5.8,6.29,0,4860000000.0,1998-07-31,2020-08-29 19:11,2020-08-29 19:11
475,A,sh,600657,信达地产,xddc,5.09,0.06,1.193,0,0,0,0,0,0,0,39.02,15.76,21.72,1.14,0.65,1.0,1.96,0,2851878595.0,1993-05-31,2020-08-29 19:11,2020-08-29 19:11
524,A,sh,600720,祁连山,qls,20.2,0.86,4.447,0,0,0,0,0,0,0,38.96,25.67,9.92,1.53,2.21,5.8,2.87,0,776290282.0,1996-07-31,2020-08-29 19:11,2020-08-29 19:11
742,A,sh,601058,赛轮轮胎,sllt,4.35,0.05,1.163,0,0,0,0,0,0,0,38.64,19.97,10.87,1.78,1.59,1.0,2.3,0,2699480678.0,2011-06-30,2020-08-29 19:11,2020-08-29 19:11
317,A,sh,600449,宁夏建材,nxjc,16.88,0.47,2.864,0,0,0,0,0,0,0,38.28,19.6,12.36,1.58,1.4,5.1,3.02,0,478181042.0,2003-08-29,2020-08-29 19:11,2020-08-29 19:11
1813,A,sz,000671,阳 光 城,ygc,7.08,0.13,1.871,0,0,0,0,0,0,0,38.17,23.62,15.69,1.03,1.27,1.99,2.81,0,4096564815.0,1996-12-31,2020-08-29 19:11,2020-08-29 19:11
3115,A,sz,300210,森远股份,sygf,5.08,-0.3,-5.576,0,0,0,0,0,0,0,37.19,-21.98,-10.38,1.63,2.72,0.0,0.0,0,484219953.0,2011-04-29,2020-08-29 19:11,2020-08-29 19:11
1931,A,sz,000876,新 希 望,xxw,38.87,1.49,3.986,0,0,0,0,0,0,0,36.87,32.6,4.35,2.6,5.92,1.5,0.39,0,4306852986.0,1998-03-31,2020-08-29 19:11,2020-08-29 19:11
2206,A,sz,002208,合肥城建,hfcj,13.86,-0.15,-1.071,0,0,0,0,0,0,0,36.79,24.13,6.6,2.31,2.52,0.37,0.27,0,803291894.0,2008-01-31,2020-08-29 19:11,2020-08-29 19:11
3320,A,sz,300417,南华仪器,nhyq,18.17,-1.04,-5.414,0,0,0,0,0,0,0,36.22,25.6,7.11,1.99,5.12,8.0,4.4,0,137008376.0,2015-01-30,2020-08-29 19:11,2020-08-29 19:11
1834,A,sz,000703,恒逸石化,hysh,11.55,0.39,3.495,0,0,0,0,0,0,0,36.0,17.33,11.11,1.87,1.75,4.0,3.46,0,3681645407.0,1997-03-31,2020-08-29 19:11,2020-08-29 19:11
847,A,sh,601677,明泰铝业,mtly,11.39,-0.14,-1.214,0,0,0,0,0,0,0,35.85,14.97,14.34,1.67,0.99,1.0,0.88,0,616301222.0,2011-09-30,2020-08-29 19:11,2020-08-29 19:11
2133,A,sz,002128,露天煤业,ltmy,10.39,0.19,1.863,0,0,0,0,0,0,0,34.84,18.3,14.76,1.29,1.18,4.0,3.85,0,1921573493.0,2007-04-30,2020-08-29 19:11,2020-08-29 19:11
2047,A,sz,002030,达安基因,dajy,38.67,1.57,4.232,0,0,0,0,0,0,0,34.4,24.17,1.82,7.82,13.04,0.25,0.06,0,877153769.0,2004-08-31,2020-08-29 19:11,2020-08-29 19:11
420,A,sh,600585,海螺水泥,hlsn,62.1,1.47,2.425,0,0,0,0,0,0,0,34.13,29.7,10.74,1.07,2.3,20.0,3.22,0,5299302579.0,2002-02-28,2020-08-29 19:11,2020-08-29 19:11
2939,A,sz,300029,天龙光电,tlgd,6.69,-0.21,-3.043,0,0,0,0,0,0,0,33.82,-75.4,-6.5,0.69,45.67,0.0,0.0,0,200000000.0,2009-12-31,2020-08-29 19:11,2020-08-29 19:11
238,A,sh,600328,中盐化工,zyhg,7.92,0.01,0.126,0,0,0,0,0,0,0,33.67,15.86,11.6,1.83,1.23,2.5,3.16,0,957664592.0,2000-12-29,2020-08-29 19:11,2020-08-29 19:11
435,A,sh,600603,广汇物流,ghwl,5.33,0.04,0.756,0,0,0,0,0,0,0,32.38,14.63,13.58,1.63,1.08,5.0,9.38,0,1259896247.0,1992-01-29,2020-08-29 19:11,2020-08-29 19:11
780,A,sh,601208,东材科技,dckj,8.58,0.13,1.538,0,0,0,0,0,0,0,32.18,11.71,5.08,5.41,2.11,0.0,0.0,0,626601000.0,2011-05-31,2020-08-29 19:11,2020-08-29 19:11
57,A,sh,600077,宋都股份,sdgf,4.24,0.09,2.169,0,0,0,0,0,0,0,31.52,15.77,11.42,1.75,1.21,0.4,0.94,0,1340122326.0,1997-05-30,2020-08-29 19:11,2020-08-29 19:11
1835,A,sz,000705,浙江震元,zjzy,8.5,0.15,1.796,0,0,0,0,0,0,0,31.41,14.71,7.6,2.81,1.65,0.6,0.71,0,334123286.0,1997-04-30,2020-08-29 19:11,2020-08-29 19:11
25,A,sh,600031,三一重工,syzg,22.35,-0.33,-1.455,0,0,0,0,0,0,0,31.24,32.96,6.97,1.36,3.79,4.2,1.88,0,8472790381.0,2003-07-31,2020-08-29 19:11,2020-08-29 19:11
775,A,sh,601186,中国铁建,zgtj,8.88,0.15,1.718,0,0,0,0,0,0,0,31.23,14.9,19.23,1.09,0.69,2.1,2.36,0,13579541500.0,2008-03-31,2020-08-29 19:11,2020-08-29 19:11
1310,A,sh,603808,歌力思,gls,14.68,-0.23,-1.543,0,0,0,0,0,0,0,31.08,22.79,11.18,1.22,2.32,2.5,1.7,0,332515611.0,2015-04-30,2020-08-29 19:11,2020-08-29 19:11
2307,A,sz,002324,普利特,plt,14.77,0.19,1.303,0,0,0,0,0,0,0,30.95,10.6,3.14,9.3,4.75,1.0,0.68,0,845051931.0,2009-12-31,2020-08-29 19:11,2020-08-29 19:11
502,A,sh,600693,东百集团,dbjt,5.65,-0.01,-0.177,0,0,0,0,0,0,0,30.67,19.5,8.69,1.81,1.91,0.0,0.0,0,898229148.0,1993-11-30,2020-08-29 19:11,2020-08-29 19:11
2056,A,sz,002039,黔源电力,qydl,16.16,-0.04,-0.247,0,0,0,0,0,0,0,30.26,21.45,11.47,1.23,1.71,3.3,2.04,0,305398662.0,2005-03-31,2020-08-29 19:11,2020-08-29 19:11
1205,A,sh,603606,东方电缆,dfdl,23.89,0.31,1.315,0,0,0,0,0,0,0,30.24,34.31,4.08,2.16,6.35,1.3,0.54,0,654104521.0,2014-10-31,2020-08-29 19:11,2020-08-29 19:11
2115,A,sz,002107,沃华医药,whyy,10.64,0.13,1.237,0,0,0,0,0,0,0,30.05,16.81,2.66,6.72,8.54,1.2,1.13,0,577209600.0,2007-01-31,2020-08-29 19:11,2020-08-29 19:11
2213,A,sz,002216,三全食品,sqsp,36.46,1.09,3.082,0,0,0,0,0,0,0,29.93,27.76,2.0,5.39,11.07,0.6,0.16,0,799258226.0,2008-02-29,2020-08-29 19:11,2020-08-29 19:11
332,A,sh,600477,杭萧钢构,hxgg,4.67,0.07,1.522,0,0,0,0,0,0,0,29.87,23.11,7.47,1.73,2.66,1.0,2.14,0,2153737411.0,2003-11-28,2020-08-29 19:11,2020-08-29 19:11
480,A,sh,600663,陆家嘴,ljz,12.57,0.1,0.802,0,0,0,0,0,0,0,29.83,28.88,9.39,1.1,2.83,4.56,3.63,0,4034197440.0,1993-06-30,2020-08-29 19:11,2020-08-29 19:11
2238,A,sz,002243,通产丽星,tclx,14.59,0.03,0.206,0,0,0,0,0,0,0,29.59,12.52,3.71,6.37,3.25,0.7,0.48,0,1210604219.0,2008-05-30,2020-08-29 19:11,2020-08-29 19:11
546,A,sh,600745,闻泰科技,wtkj,138.03,1.13,0.825,0,0,0,0,0,0,0,29.55,27.96,1.16,9.11,7.16,1.5,0.11,0,1244937731.0,1996-08-30,2020-08-29 19:11,2020-08-29 19:11
1719,A,sz,000529,广弘控股,ghkg,9.35,0.46,5.174,0,0,0,0,0,0,0,29.53,24.49,6.85,1.76,3.03,1.0,1.07,0,583790330.0,1993-11-30,2020-08-29 19:11,2020-08-29 19:11
593,A,sh,600801,华新水泥,hxsn,27.51,-0.41,-1.468,0,0,0,0,0,0,0,29.41,32.98,10.37,0.86,2.77,12.1,4.4,0,2096599855.0,1994-01-31,2020-08-29 19:11,2020-08-29 19:11
669,A,sh,600896,览海医疗,lhyl,5.21,0.03,0.579,0,0,0,0,0,0,0,28.8,-10.4,-3.83,7.23,2.99,0.0,0.0,0,869099075.0,1996-05-31,2020-08-29 19:11,2020-08-29 19:11
382,A,sh,600537,亿晶光电,yjgd,3.8,0.09,2.426,0,0,0,0,0,0,0,28.75,-6.21,-4.93,9.39,1.34,0.0,0.0,0,1176359268.0,2003-01-29,2020-08-29 19:11,2020-08-29 19:11
21,A,sh,600027,华电国际,hdgj,4.06,0.04,0.995,0,0,0,0,0,0,0,28.72,12.46,13.64,1.69,0.87,1.46,3.6,0,9862976653.0,2005-02-28,2020-08-29 19:11,2020-08-29 19:11
509,A,sh,600704,物产中大,wczd,4.95,-0.02,-0.402,0,0,0,0,0,0,0,28.67,18.03,15.59,1.02,1.06,2.5,5.05,0,5062182040.0,1996-06-28,2020-08-29 19:11,2020-08-29 19:11
909,A,sh,601988,中国银行,zgyh,3.3,0.02,0.61,0,0,0,0,0,0,0,28.33,13.01,20.94,1.04,0.57,1.91,5.79,0,294387791241.0,2006-07-31,2020-08-29 19:11,2020-08-29 19:11
205,A,sh,600283,钱江水利,qjsl,11.79,0.01,0.085,0,0,0,0,0,0,0,28.01,8.0,3.45,10.15,2.19,0.0,0.0,0,352995758.0,2000-10-31,2020-08-29 19:11,2020-08-29 19:11
333,A,sh,600478,科力远,kly,4.0,0.01,0.251,0,0,0,0,0,0,0,27.84,-12.64,-5.22,4.22,2.74,0.0,0.0,0,1653281386.0,2003-09-30,2020-08-29 19:11,2020-08-29 19:11
2035,A,sz,002016,世荣兆业,srzy,7.32,0.1,1.385,0,0,0,0,0,0,0,27.84,26.37,12.57,0.84,1.66,0.0,0.0,0,809095632.0,2004-07-30,2020-08-29 19:11,2020-08-29 19:11
10,A,sh,600015,华夏银行,hxyh,6.43,0.06,0.942,0,0,0,0,0,0,0,27.8,11.59,22.63,1.06,0.46,2.49,3.87,0,15387223983.0,2003-09-30,2020-08-29 19:11,2020-08-29 19:11
183,A,sh,600251,冠农股份,gngf,8.52,0.05,0.59,0,0,0,0,0,0,0,27.69,16.19,5.03,3.4,2.85,0.0,0.0,0,784842008.0,2003-06-30,2020-08-29 19:11,2020-08-29 19:11
2228,A,sz,002233,塔牌集团,tpjt,15.83,0.26,1.67,0,0,0,0,0,0,0,27.49,21.25,10.35,1.25,1.9,8.7,5.5,0,1192275016.0,2008-05-30,2020-08-29 19:11,2020-08-29 19:11
1965,A,sz,000921,海信家电,hxjd,14.91,0.22,1.498,0,0,0,0,0,0,0,27.35,24.1,9.38,1.21,2.34,3.95,2.65,0,1362725370.0,1999-07-30,2020-08-29 19:11,2020-08-29 19:11
3113,A,sz,300208,青岛中程,qdzc,7.49,-0.19,-2.474,0,0,0,0,0,0,0,27.26,-9.97,-3.73,7.33,2.99,0.0,0.0,0,749475000.0,2011-04-29,2020-08-29 19:11,2020-08-29 19:11
2135,A,sz,002130,沃尔核材,wehc,5.67,0.13,2.347,0,0,0,0,0,0,0,26.96,10.03,3.84,7.0,2.41,0.2,0.35,0,1258927062.0,2007-04-30,2020-08-29 19:11,2020-08-29 19:11
770,A,sh,601166,兴业银行,xyyh,15.92,0.21,1.337,0,0,0,0,0,0,0,26.89,13.99,19.22,1.0,0.66,7.62,4.79,0,20774190751.0,2007-02-28,2020-08-29 19:11,2020-08-29 19:11
1882,A,sz,000786,北新建材,bxjc,33.15,0.2,0.607,0,0,0,0,0,0,0,26.82,16.5,3.78,4.3,3.81,0.82,0.25,0,1689507842.0,1997-06-27,2020-08-29 19:11,2020-08-29 19:11
2514,A,sz,002555,三七互娱,sqhy,47.6,1.81,3.953,0,0,0,0,0,0,0,26.77,42.77,2.71,2.31,12.87,3.0,0.63,0,2112251697.0,2011-03-31,2020-08-29 19:11,2020-08-29 19:11
1653,A,sz,000065,北方国际,bfgj,8.15,0.18,2.258,0,0,0,0,0,0,0,26.69,17.64,11.82,1.28,1.29,0.92,1.13,0,769508854.0,1998-06-30,2020-08-29 19:11,2020-08-29 19:11
2363,A,sz,002385,大北农,dbn,11.5,0.13,1.143,0,0,0,0,0,0,0,26.62,17.77,3.61,4.15,4.84,2.3,2.0,0,4195329495.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
2961,A,sz,300051,三五互联,swhl,7.84,-0.19,-2.366,0,0,0,0,0,0,0,26.42,-45.38,-9.39,0.62,9.31,0.0,0.0,0,365698690.0,2010-02-26,2020-08-29 19:11,2020-08-29 19:11
360,A,sh,600510,黑牡丹,hmd,8.68,0.09,1.048,0,0,0,0,0,0,0,26.34,16.5,14.51,1.1,1.07,2.31,2.66,0,1047095025.0,2002-06-28,2020-08-29 19:11,2020-08-29 19:11
50,A,sh,600068,葛洲坝,gzb,6.43,0.07,1.101,0,0,0,0,0,0,0,26.25,18.02,17.55,0.83,0.93,1.56,2.43,0,4604777412.0,1997-05-30,2020-08-29 19:11,2020-08-29 19:11
929,A,sh,603012,创力集团,cljt,8.16,-0.02,-0.244,0,0,0,0,0,0,0,26.14,15.36,8.3,2.05,1.9,0.7,0.86,0,636560000.0,2015-03-31,2020-08-29 19:11,2020-08-29 19:11
794,A,sh,601288,农业银行,nyyh,3.23,0.01,0.311,0,0,0,0,0,0,0,26.02,13.02,19.03,1.05,0.62,1.82,5.63,0,349983033873.0,2010-07-30,2020-08-29 19:11,2020-08-29 19:11
256,A,sh,600352,浙江龙盛,zjls,14.45,0.22,1.546,0,0,0,0,0,0,0,25.84,22.76,10.71,1.06,1.77,2.5,1.73,0,3253331860.0,2003-08-29,2020-08-29 19:11,2020-08-29 19:11
1616,A,sz,000011,深物业A,swya,20.59,-0.19,-0.914,0,0,0,0,0,0,0,25.65,25.89,6.88,1.44,3.9,3.6,1.75,0,595979092.0,1992-03-31,2020-08-29 19:11,2020-08-29 19:11
899,A,sh,601939,建设银行,jsyh,6.21,0.06,0.976,0,0,0,0,0,0,0,25.42,13.8,17.54,1.05,0.71,3.2,5.15,0,250010977486.0,2007-09-28,2020-08-29 19:11,2020-08-29 19:11
3364,A,sz,300461,田中精机,tzjj,23.4,-1.85,-7.327,0,0,0,0,0,0,0,25.34,-94.43,-4.97,0.54,40.39,0.0,0.0,0,121104000.0,2015-05-29,2020-08-29 19:11,2020-08-29 19:11
11,A,sh,600016,民生银行,msyh,5.59,0.06,1.085,0,0,0,0,0,0,0,25.32,12.1,21.14,0.99,0.53,3.7,6.62,0,43782418502.0,2000-12-29,2020-08-29 19:11,2020-08-29 19:11
1782,A,sz,000617,中油资本,zyzb,7.4,0.06,0.817,0,0,0,0,0,0,0,25.23,13.9,16.65,1.09,1.08,2.59,3.5,0,12642079079.0,1996-10-31,2020-08-29 19:11,2020-08-29 19:11
733,A,sh,601012,隆基股份,ljgf,62.96,2.36,3.894,0,0,0,0,0,0,0,25.2,34.52,3.23,2.26,7.66,3.8,0.6,0,3772016757.0,2012-04-27,2020-08-29 19:11,2020-08-29 19:11
813,A,sh,601398,工商银行,gsyh,5.0,0.03,0.604,0,0,0,0,0,0,0,24.98,13.56,17.71,1.04,0.7,2.63,5.26,0,356406257089.0,2006-10-31,2020-08-29 19:11,2020-08-29 19:11
604,A,sh,600814,杭州解百,hzjb,6.36,0.07,1.113,0,0,0,0,0,0,0,24.75,18.11,9.76,1.4,1.75,1.0,1.57,0,715026758.0,1994-01-31,2020-08-29 19:11,2020-08-29 19:11
707,A,sh,600983,惠而浦,hep,8.43,0.77,10.052,0,0,0,0,0,0,0,23.98,-9.43,-5.86,4.34,1.79,0.5,0.59,0,766439000.0,2004-07-30,2020-08-29 19:11,2020-08-29 19:11
20,A,sh,600026,中远海能,zyhn,7.69,-0.09,-1.157,0,0,0,0,0,0,0,23.86,9.44,8.54,2.96,1.02,0.4,0.52,0,4762691885.0,2002-05-31,2020-08-29 19:11,2020-08-29 19:11
1643,A,sz,000049,德赛电池,dsdc,56.94,1.65,2.984,0,0,0,0,0,0,0,23.64,35.94,5.72,1.15,5.28,7.0,1.23,0,207197738.0,1995-03-31,2020-08-29 19:11,2020-08-29 19:11
2455,A,sz,002487,大金重工,djzg,8.2,0.64,8.466,0,0,0,0,0,0,0,23.61,14.56,6.05,2.68,2.1,0.26,0.32,0,554718000.0,2010-10-29,2020-08-29 19:11,2020-08-29 19:11
908,A,sh,601985,中国核电,zghd,4.61,0.01,0.217,0,0,0,0,0,0,0,23.47,18.72,12.29,1.02,1.43,1.22,2.65,0,15565460774.0,2015-06-30,2020-08-29 19:11,2020-08-29 19:11
730,A,sh,601009,南京银行,njyh,8.96,0.36,4.186,0,0,0,0,0,0,0,23.45,15.23,14.39,1.07,0.98,3.92,4.38,0,10007016973.0,2007-07-31,2020-08-29 19:11,2020-08-29 19:11
3293,A,sz,300390,天华超净,thcj,17.79,0.87,5.142,0,0,0,0,0,0,0,23.38,26.71,2.31,3.79,9.39,0.5,0.28,0,551276000.0,2014-07-31,2020-08-29 19:11,2020-08-29 19:11
2927,A,sz,300016,北陆药业,blyy,12.95,0.58,4.689,0,0,0,0,0,0,0,22.74,25.62,4.93,1.8,4.23,0.7,0.54,0,494554476.0,2009-10-30,2020-08-29 19:11,2020-08-29 19:11
2372,A,sz,002394,联发股份,lfgf,10.85,-0.03,-0.276,0,0,0,0,0,0,0,22.47,14.81,13.31,1.14,1.0,5.0,4.61,0,332763600.0,2010-04-30,2020-08-29 19:11,2020-08-29 19:11
3011,A,sz,300103,达刚控股,dgkg,11.98,0.52,4.538,0,0,0,0,0,0,0,22.34,13.86,3.4,4.74,3.71,0.0,0.0,0,317601000.0,2010-08-31,2020-08-29 19:11,2020-08-29 19:11
36,A,sh,600053,九鼎投资,jdtz,26.93,0.43,1.623,0,0,0,0,0,0,0,22.26,30.38,5.31,1.38,4.36,0.0,0.0,0,433540800.0,1997-04-30,2020-08-29 19:11,2020-08-29 19:11
1954,A,sz,000906,浙商中拓,zszt,6.6,0.06,0.917,0,0,0,0,0,0,0,22.22,20.63,10.88,0.99,1.67,2.5,3.79,0,674436311.0,1999-07-30,2020-08-29 19:11,2020-08-29 19:11
1844,A,sz,000717,韶钢松山,sgss,4.46,0.11,2.529,0,0,0,0,0,0,0,22.18,22.82,15.19,0.64,1.27,1.5,3.36,0,2419524410.0,1997-05-30,2020-08-29 19:11,2020-08-29 19:11
489,A,sh,600678,四川金顶,scjd,7.44,0.04,0.541,0,0,0,0,0,0,0,22.17,60.64,2.02,1.81,17.86,0.0,0.0,0,348990000.0,1993-10-29,2020-08-29 19:11,2020-08-29 19:11
2587,A,sz,002634,棒杰股份,bjgf,9.45,0.36,3.96,0,0,0,0,0,0,0,21.9,8.77,1.36,18.36,6.05,0.0,0.0,0,459352513.0,2011-12-30,2020-08-29 19:11,2020-08-29 19:11
99,A,sh,600132,重庆啤酒,cqpj,90.14,1.59,1.796,0,0,0,0,0,0,0,21.81,75.96,1.74,1.65,44.25,14.0,1.55,0,483971198.0,1997-10-31,2020-08-29 19:11,2020-08-29 19:11
43,A,sh,600060,海信视像,hxsx,14.72,0.52,3.662,0,0,0,0,0,0,0,21.63,8.25,6.07,4.32,1.29,1.27,0.86,0,1308481222.0,1997-04-30,2020-08-29 19:11,2020-08-29 19:11
3363,A,sz,300460,惠伦晶体,hljt,15.34,-0.29,-1.855,0,0,0,0,0,0,0,21.59,-14.03,-3.57,4.31,6.85,0.0,0.0,0,235583880.0,2015-05-29,2020-08-29 19:11,2020-08-29 19:11
1983,A,sz,000951,中国重汽,zgzq,37.2,0.55,1.501,0,0,0,0,0,0,0,21.52,26.55,6.81,1.19,3.4,5.5,1.48,0,671080800.0,1999-11-30,2020-08-29 19:11,2020-08-29 19:11
2673,A,sz,002734,利民股份,lmgf,16.9,0.6,3.681,0,0,0,0,0,0,0,21.41,17.18,6.81,1.83,2.18,3.0,1.78,0,372524841.0,2015-01-30,2020-08-29 19:11,2020-08-29 19:11
551,A,sh,600751,海航科技,hhkj,3.31,0.04,1.223,0,0,0,0,0,0,0,21.37,7.39,10.44,2.77,0.72,0.0,0.0,0,2899337783.0,1996-09-27,2020-08-29 19:11,2020-08-29 19:11
1634,A,sz,000036,华联控股,hlkg,4.54,0.06,1.339,0,0,0,0,0,0,0,21.35,15.81,15.52,0.87,1.28,4.0,8.81,0,1483934025.0,1994-06-30,2020-08-29 19:11,2020-08-29 19:11
846,A,sh,601669,中国电建,zgdj,4.13,0.04,0.978,0,0,0,0,0,0,0,21.34,12.7,16.64,1.01,0.72,0.4,0.97,0,15299035024.0,2011-10-31,2020-08-29 19:11,2020-08-29 19:11
720,A,sh,600998,九州通,jzt,17.69,0.3,1.725,0,0,0,0,0,0,0,21.26,16.33,7.89,1.65,1.85,0.0,0.0,0,1877664864.0,2010-11-30,2020-08-29 19:11,2020-08-29 19:11
101,A,sh,600135,乐凯胶片,lkjp,7.43,0.03,0.405,0,0,0,0,0,0,0,21.25,4.27,2.61,19.07,1.62,0.47,0.63,0,553307099.0,1998-01-23,2020-08-29 19:11,2020-08-29 19:11
772,A,sh,601169,北京银行,bjyh,4.88,0.02,0.412,0,0,0,0,0,0,0,21.22,11.26,19.63,0.96,0.53,3.05,6.25,0,21142984271.0,2007-09-28,2020-08-29 19:11,2020-08-29 19:11
